iter	Quantile:alpha=0.5
2924	0.277413151
2925	0.2774084663
2926	0.2774064798
2927	0.2773796595
2928	0.2773601953
2929	0.2773458605
2930	0.2773124568
2931	0.2772822657
2932	0.2772664397
2933	0.2772497143
2934	0.2772438733
2935	0.2772351284
2936	0.2772204769
2937	0.2772138852
2938	0.2772095783
2939	0.277195583
2940	0.2771840122
2941	0.2771753087
2942	0.2771698959
2943	0.277160701
2944	0.2771501032
2945	0.2771308573
2946	0.2771285751
2947	0.2770781573
2948	0.2770727459
2949	0.2770506485
2950	0.2770401582
2951	0.2770303496
2952	0.277000262
2953	0.2769855513
2954	0.2769395561
2955	0.2769355639
2956	0.2768934117
2957	0.276887345
2958	0.2768614239
2959	0.2768536787
2960	0.2768465313
2961	0.2768364623
2962	0.2768273747
2963	0.2768169937
2964	0.2768041565
2965	0.2767625451
2966	0.2767305522
2967	0.2767186636
2968	0.2767085892
2969	0.2766967833
2970	0.2766811157
2971	0.2766638098
2972	0.2766071052
2973	0.2766007857
2974	0.2765596767
2975	0.2765516567
2976	0.2765384728
2977	0.2765241187
2978	0.2764972878
2979	0.2764846658
2980	0.27647265
2981	0.2764565189
2982	0.2764535906
2983	0.2764481544
2984	0.2764361698
2985	0.2764191352
2986	0.2764089127
2987	0.2763984627
2988	0.2763913729
2989	0.2763600691
2990	0.2763458359
2991	0.2763302058
2992	0.2763271428
2993	0.2763225074
2994	0.2763209874
2995	0.2763128432
2996	0.2762958837
2997	0.2762852391
2998	0.2762757749
2999	0.2762637643
